page,title,link,votes,answers,views,tags
199,"Using TD algorithms, if the value function of terminal states is always 0, why would a policy ever choose it?",https://ai.stackexchange.com/questions/38014/using-td-algorithms-if-the-value-function-of-terminal-states-is-always-0-why-w,1,1,430,"reinforcement-learning, temporal-difference-methods"
199,Forward Diffusion Process Derivation In Diffusion Models,https://ai.stackexchange.com/questions/38008/forward-diffusion-process-derivation-in-diffusion-models,2,4,896,"image-generation, markov-chain, diffusion-models"
199,What does the figure in Q-learning vs Expected SARSA actually show?,https://ai.stackexchange.com/questions/38004/what-does-the-figure-in-q-learning-vs-expected-sarsa-actually-show,0,1,114,"reinforcement-learning, q-learning, expected-sarsa"
199,Train Deep Q-Learning Network on a game without source code,https://ai.stackexchange.com/questions/38002/train-deep-q-learning-network-on-a-game-without-source-code,1,1,472,"reinforcement-learning, dqn, game-ai"
199,What is the intuition behind self-attention?,https://ai.stackexchange.com/questions/37997/what-is-the-intuition-behind-self-attention,5,2,2k,"neural-networks, transformer, attention"
199,"Did old-fashioned, rule-based systems die out when statistical learning broke through into NLP?",https://ai.stackexchange.com/questions/37990/did-old-fashioned-rule-based-systems-die-out-when-statistical-learning-broke-th,2,1,214,"machine-learning, natural-language-processing, statistical-ai, rule-based-systems"
199,Is it redunant to add more layers to a neural network with same number of neurons as the previous layer?,https://ai.stackexchange.com/questions/37987/is-it-redunant-to-add-more-layers-to-a-neural-network-with-same-number-of-neuron,0,1,947,"neural-networks, deep-learning, deep-neural-networks"
199,"Why is automatic differentiation still used, if today's computers can calculate symbolic derivatives quite fast?",https://ai.stackexchange.com/questions/37984/why-is-automatic-differentiation-still-used-if-todays-computers-can-calculate,3,1,208,"multilayer-perceptrons, gradient"
199,Can independent datasets be artificially combined for multimodal learning (semi-synthetic data generation)?,https://ai.stackexchange.com/questions/37975/can-independent-datasets-be-artificially-combined-for-multimodal-learning-semi,1,1,123,"machine-learning, datasets, semi-synthetic"
199,bad prediction when having noise on the data: LSTM time-series regression,https://ai.stackexchange.com/questions/37970/bad-prediction-when-having-noise-on-the-data-lstm-time-series-regression,1,0,53,"long-short-term-memory, data-preprocessing, regression, training-datasets"
199,Back propagation activation function derivative [closed],https://ai.stackexchange.com/questions/37968/back-propagation-activation-function-derivative,1,2,180,backpropagation
199,I’m making a simple neural network from scratch and it won’t learn anything. Please help [closed],https://ai.stackexchange.com/questions/37967/i-m-making-a-simple-neural-network-from-scratch-and-it-won-t-learn-anything-ple,-1,1,246,"neural-networks, machine-learning, binary-classification, gradient"
199,Is it possible to perform node-level classification and graph-level classification on the same graph? [closed],https://ai.stackexchange.com/questions/37966/is-it-possible-to-perform-node-level-classification-and-graph-level-classificati,0,1,76,"deep-learning, graph-neural-networks, gnn"
199,Find maxima and minima of feed forward neural network given interval inputs [closed],https://ai.stackexchange.com/questions/37965/find-maxima-and-minima-of-feed-forward-neural-network-given-interval-inputs,1,1,115,"neural-networks, feedforward-neural-networks"
200,What is the definition of a continuous state/action space?,https://ai.stackexchange.com/questions/37964/what-is-the-definition-of-a-continuous-state-action-space,3,2,4k,"reinforcement-learning, terminology, definitions"
200,How do we combine feature maps? CNN,https://ai.stackexchange.com/questions/37962/how-do-we-combine-feature-maps-cnn,0,2,2k,"neural-networks, convolutional-neural-networks, feature-maps"
200,Where does the proximal policy optimization objective's ratio term come from?,https://ai.stackexchange.com/questions/37958/where-does-the-proximal-policy-optimization-objectives-ratio-term-come-from,2,2,819,"reinforcement-learning, papers, math, policy-gradients, proximal-policy-optimization"
200,Replay Buffer taking long time to construct (Reinforcement Learning DQN with tf-agetns),https://ai.stackexchange.com/questions/37955/replay-buffer-taking-long-time-to-construct-reinforcement-learning-dqn-with-tf,1,0,81,"reinforcement-learning, tensorflow, dqn"
200,Why do activation functions in neural networks have to be non-polynomial to approximate any function?,https://ai.stackexchange.com/questions/37952/why-do-activation-functions-in-neural-networks-have-to-be-non-polynomial-to-appr,2,1,800,"neural-networks, papers, activation-functions, universal-approximation-theorems"
200,Crossover and Mutation function for value encoding [closed],https://ai.stackexchange.com/questions/37950/crossover-and-mutation-function-for-value-encoding,0,1,260,"python, genetic-algorithms, evolutionary-algorithms"
200,How do I know how to design my ANN so that it fits my specific problem?,https://ai.stackexchange.com/questions/37947/how-do-i-know-how-to-design-my-ann-so-that-it-fits-my-specific-problem,4,2,95,neural-networks
200,How does the discount factor (gamma) and memory replay work in Deep Q-learning?,https://ai.stackexchange.com/questions/37945/how-does-the-discount-factor-gamma-and-memory-replay-work-in-deep-q-learning,1,1,977,"reinforcement-learning, dqn"
200,Consider the following axioms- [closed],https://ai.stackexchange.com/questions/37942/consider-the-following-axioms,0,1,119,"logic, superintelligence"
200,Why expect AGI from non-Turing complete AI paradigms?,https://ai.stackexchange.com/questions/37941/why-expect-agi-from-non-turing-complete-ai-paradigms,0,1,185,"agi, turing-completeness"
200,"Why could there be ""information leak"" if we do not use fixed horizons?",https://ai.stackexchange.com/questions/37940/why-could-there-be-information-leak-if-we-do-not-use-fixed-horizons,1,1,85,"reinforcement-learning, terminology, imitation-learning, episodes"
200,How to decide which column has more weightage to output,https://ai.stackexchange.com/questions/37936/how-to-decide-which-column-has-more-weightage-to-output,2,0,43,"data-preprocessing, data-science, feature-selection, data-labelling"
200,Privacy implications of storing and transmitting GPT-3 embeddings?,https://ai.stackexchange.com/questions/37929/privacy-implications-of-storing-and-transmitting-gpt-3-embeddings,1,0,113,"word-embedding, embeddings, gpt-3"
200,Object recognition based on its movement [closed],https://ai.stackexchange.com/questions/37928/object-recognition-based-on-its-movement,1,0,40,"classification, object-recognition"
200,"Are the ""artifacts"" in select Keras MNIST training images really there or is my download corrupt?",https://ai.stackexchange.com/questions/37927/are-the-artifacts-in-select-keras-mnist-training-images-really-there-or-is-my,2,1,93,"datasets, keras, image-processing, mnist"
201,Why does data augmentation using synthetic data generated by one model improve the performance of another model?,https://ai.stackexchange.com/questions/37922/why-does-data-augmentation-using-synthetic-data-generated-by-one-model-improve-t,0,1,320,"training, datasets, generative-adversarial-networks, data-augmentation"
201,Use multiple embeddings with the Transformer architecture,https://ai.stackexchange.com/questions/37916/use-multiple-embeddings-with-the-transformer-architecture,1,0,303,"neural-networks, transformer, embeddings"
201,How does not learning far inputs make the RNN forget far inputs?,https://ai.stackexchange.com/questions/37906/how-does-not-learning-far-inputs-make-the-rnn-forget-far-inputs,0,1,103,"recurrent-neural-networks, generalization, vanishing-gradient-problem"
201,Machine Learning Methods commonly used when data are scarse,https://ai.stackexchange.com/questions/37905/machine-learning-methods-commonly-used-when-data-are-scarse,0,1,182,"machine-learning, deep-learning, reference-request, datasets, algorithm-request"
201,How to generate longer text with GPT-2?,https://ai.stackexchange.com/questions/37902/how-to-generate-longer-text-with-gpt-2,2,0,486,gpt-2
201,Generating synthetic time series data with limited data,https://ai.stackexchange.com/questions/37899/generating-synthetic-time-series-data-with-limited-data,-1,1,419,"datasets, generative-adversarial-networks, time-series, data-augmentation"
201,How do Neural Networks deal with ambiguity of words?,https://ai.stackexchange.com/questions/37892/how-do-neural-networks-deal-with-ambiguity-of-words,0,1,81,"neural-networks, natural-language-processing"
201,Are softmax outputs of classifiers true probabilities?,https://ai.stackexchange.com/questions/37889/are-softmax-outputs-of-classifiers-true-probabilities,22,3,5k,"activation-functions, probability, softmax, probability-theory"
201,Are there better loss functions than MSE for maze solver using deep learning?,https://ai.stackexchange.com/questions/37888/are-there-better-loss-functions-than-mse-for-maze-solver-using-deep-learning,0,1,478,"reinforcement-learning, deep-learning, q-learning, dqn, intelligent-agent"
201,How would one go about checking numerical stability of the deep learning algorithms?,https://ai.stackexchange.com/questions/37884/how-would-one-go-about-checking-numerical-stability-of-the-deep-learning-algorit,1,1,122,"deep-learning, stability"
201,How to develop an Entity linking system able to detect custom entities?,https://ai.stackexchange.com/questions/37882/how-to-develop-an-entity-linking-system-able-to-detect-custom-entities,1,0,83,"natural-language-processing, knowledge-representation, natural-language-understanding, knowledge-base"
201,A practice neural network to find maximum values from subset,https://ai.stackexchange.com/questions/37873/a-practice-neural-network-to-find-maximum-values-from-subset,0,1,166,"neural-networks, machine-learning, deep-learning, function-approximation"
201,Ways to improve DQN model learning snake?,https://ai.stackexchange.com/questions/37869/ways-to-improve-dqn-model-learning-snake,1,2,723,"reinforcement-learning, convolutional-neural-networks, dqn"
201,"What does that mean if my precision, F1-score are very high, but my ROC AUC score is around 0.5?",https://ai.stackexchange.com/questions/37868/what-does-that-mean-if-my-precision-f1-score-are-very-high-but-my-roc-auc-scor,1,1,268,"machine-learning, performance"
201,How do you interpret this train vs test accuracy scores? is the model under or over fitting?,https://ai.stackexchange.com/questions/37865/how-do-you-interpret-this-train-vs-test-accuracy-scores-is-the-model-under-or-o,1,3,458,"machine-learning, overfitting, performance, underfitting"
